CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
61.532.644/0001-15;2021-03-31;1;ITAÚSA S.A.;007617;ITR;103690;2021-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103690
61.532.644/0001-15;2021-06-30;1;ITAÚSA S.A.;007617;ITR;107389;2021-08-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107389
61.532.644/0001-15;2021-09-30;1;ITAÚSA S.A.;007617;ITR;109518;2021-11-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109518
61.584.140/0001-49;2021-03-31;1;REDE ENERGIA PARTICIPAÇÕES S.A.;003190;ITR;104137;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104137
61.584.140/0001-49;2021-06-30;1;REDE ENERGIA PARTICIPAÇÕES S.A.;003190;ITR;107667;2021-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107667
61.584.140/0001-49;2021-09-30;1;REDE ENERGIA PARTICIPAÇÕES S.A.;003190;ITR;109829;2021-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109829
61.585.865/0001-51;2021-03-31;1;RAIA DROGASIL S.A.;005258;ITR;103829;2021-05-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103829
61.585.865/0001-51;2021-06-30;1;RAIA DROGASIL S.A.;005258;ITR;107470;2021-08-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107470
61.585.865/0001-51;2021-09-30;1;RAIA DROGASIL S.A.;005258;ITR;109602;2021-11-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109602
61.695.227/0001-93;2021-03-31;1;ELETROPAULO METROP. ELET. SAO PAULO S.A.;014176;ITR;103253;2021-04-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103253
61.695.227/0001-93;2021-06-30;1;ELETROPAULO METROP. ELET. SAO PAULO S.A.;014176;ITR;106715;2021-07-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106715
61.695.227/0001-93;2021-09-30;1;ELETROPAULO METROP. ELET. SAO PAULO S.A.;014176;ITR;109231;2021-10-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109231
61.856.571/0001-17;2021-03-31;1;CIA GAS DE SAO PAULO - COMGAS;015636;ITR;103945;2021-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103945
61.856.571/0001-17;2021-06-30;1;CIA GAS DE SAO PAULO - COMGAS;015636;ITR;107913;2021-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107913
61.856.571/0001-17;2021-09-30;1;CIA GAS DE SAO PAULO - COMGAS;015636;ITR;110047;2021-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110047
62.002.886/0001-60;2021-03-31;1;SAO PAULO TURISMO S.A.;009415;ITR;104173;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104173
62.002.886/0001-60;2021-03-31;2;SAO PAULO TURISMO S.A.;009415;ITR;104185;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104185
62.002.886/0001-60;2021-06-30;1;SAO PAULO TURISMO S.A.;009415;ITR;107756;2021-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107756
62.002.886/0001-60;2021-09-30;1;SAO PAULO TURISMO S.A.;009415;ITR;109915;2021-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109915
62.144.175/0001-20;2021-03-31;1;BCO PINE S.A;020567;ITR;103923;2021-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103923
62.144.175/0001-20;2021-06-30;1;BCO PINE S.A;020567;ITR;107533;2021-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107533
62.144.175/0001-20;2021-09-30;1;BCO PINE S.A;020567;ITR;109675;2021-11-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109675
62.232.889/0001-90;2021-03-31;1;BCO DAYCOVAL S.A.;020796;ITR;103489;2021-05-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103489
62.232.889/0001-90;2021-06-30;1;BCO DAYCOVAL S.A.;020796;ITR;107259;2021-08-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107259
62.232.889/0001-90;2021-09-30;1;BCO DAYCOVAL S.A.;020796;ITR;109426;2021-11-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109426
62.258.884/0001-36;2021-03-31;1;INTERCEMENT BRASIL S.A.;025992;ITR;104583;2021-06-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104583
62.258.884/0001-36;2021-06-30;1;INTERCEMENT BRASIL S.A.;025992;ITR;107798;2021-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107798
62.258.884/0001-36;2021-09-30;1;INTERCEMENT BRASIL S.A.;025992;ITR;110025;2021-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110025
62.258.884/0001-36;2021-09-30;2;INTERCEMENT BRASIL S.A.;025992;ITR;110041;2021-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110041
62.307.848/0001-15;2021-03-31;1;BANCO RCI BRASIL S.A.;021466;ITR;104358;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104358
62.307.848/0001-15;2021-06-30;1;BANCO RCI BRASIL S.A.;021466;ITR;108316;2021-08-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108316
62.307.848/0001-15;2021-09-30;1;BANCO RCI BRASIL S.A.;021466;ITR;110035;2021-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110035
62.984.091/0001-02;2021-03-31;1;CRUZEIRO DO SUL EDUCACIONAL S.A.;025526;ITR;104488;2021-05-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104488
62.984.091/0001-02;2021-06-30;1;CRUZEIRO DO SUL EDUCACIONAL S.A.;025526;ITR;108048;2021-08-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108048
62.984.091/0001-02;2021-06-30;2;CRUZEIRO DO SUL EDUCACIONAL S.A.;025526;ITR;108091;2021-08-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108091
62.984.091/0001-02;2021-09-30;1;CRUZEIRO DO SUL EDUCACIONAL S.A.;025526;ITR;110204;2021-11-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110204
62.984.091/0001-02;2021-09-30;2;CRUZEIRO DO SUL EDUCACIONAL S.A.;025526;ITR;110416;2021-11-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110416
64.904.295/0001-03;2021-05-31;1;CAMIL ALIMENTOS S.A.;024228;ITR;106343;2021-07-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106343
64.904.295/0001-03;2021-08-31;1;CAMIL ALIMENTOS S.A.;024228;ITR;108957;2021-10-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108957
64.904.295/0001-03;2021-11-30;1;CAMIL ALIMENTOS S.A.;024228;ITR;111229;2022-01-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=111229
64.904.295/0001-03;2021-11-30;2;CAMIL ALIMENTOS S.A.;024228;ITR;111238;2022-01-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=111238
65.654.303/0001-73;2021-03-31;1;DIBENS LEASING S.A. - ARREND.MERCANTIL;014214;ITR;103590;2021-05-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103590
65.654.303/0001-73;2021-06-30;1;DIBENS LEASING S.A. - ARREND.MERCANTIL;014214;ITR;107345;2021-08-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107345
65.654.303/0001-73;2021-09-30;1;DIBENS LEASING S.A. - ARREND.MERCANTIL;014214;ITR;109588;2021-11-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109588
67.010.660/0001-24;2021-03-31;1;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;020451;ITR;103893;2021-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103893
67.010.660/0001-24;2021-06-30;1;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;020451;ITR;107537;2021-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107537
67.010.660/0001-24;2021-09-30;1;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;020451;ITR;109694;2021-11-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109694
67.571.414/0001-41;2021-03-31;1;VIVER INCORPORADORA E CONSTRUTORA S.A.;020702;ITR;104042;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104042
67.571.414/0001-41;2021-06-30;1;VIVER INCORPORADORA E CONSTRUTORA S.A.;020702;ITR;107651;2021-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107651
67.571.414/0001-41;2021-06-30;2;VIVER INCORPORADORA E CONSTRUTORA S.A.;020702;ITR;107882;2021-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107882
67.571.414/0001-41;2021-09-30;1;VIVER INCORPORADORA E CONSTRUTORA S.A.;020702;ITR;109850;2021-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109850
67.571.414/0001-41;2021-09-30;2;VIVER INCORPORADORA E CONSTRUTORA S.A.;020702;ITR;110123;2021-11-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110123
67.571.414/0001-41;2021-09-30;3;VIVER INCORPORADORA E CONSTRUTORA S.A.;020702;ITR;110127;2021-11-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110127
67.620.377/0001-14;2021-03-31;1;MINERVA S.A.;020931;ITR;103372;2021-05-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103372
67.620.377/0001-14;2021-06-30;1;MINERVA S.A.;020931;ITR;107400;2021-08-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107400
67.620.377/0001-14;2021-09-30;1;MINERVA S.A.;020931;ITR;109428;2021-11-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109428
68.400.225/0001-79;2021-09-30;1;CLARANET TECHNOLOGY S.A.;026549;ITR;110188;2021-11-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110188
68.400.225/0001-79;2021-12-31;1;CLARANET TECHNOLOGY S.A.;026549;ITR;111757;2022-02-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=111757
69.720.910/0001-45;2021-03-31;1;CCB BRASIL ARRENDAMENTO MERCANTIL S.A.;015121;ITR;104216;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104216
69.720.910/0001-45;2021-06-30;1;CCB BRASIL ARRENDAMENTO MERCANTIL S.A.;015121;ITR;107908;2021-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107908
71.208.516/0001-74;2021-03-31;1;ALGAR TELECOM S/A;021032;ITR;104046;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104046
71.208.516/0001-74;2021-06-30;1;ALGAR TELECOM S/A;021032;ITR;107477;2021-08-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107477
71.208.516/0001-74;2021-09-30;1;ALGAR TELECOM S/A;021032;ITR;109596;2021-11-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109596
71.476.527/0001-35;2021-03-31;1;CONSTRUTORA TENDA S.A.;021148;ITR;103427;2021-05-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103427
71.476.527/0001-35;2021-03-31;2;CONSTRUTORA TENDA S.A.;021148;ITR;104573;2021-05-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104573
71.476.527/0001-35;2021-06-30;1;CONSTRUTORA TENDA S.A.;021148;ITR;107310;2021-08-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107310
71.476.527/0001-35;2021-09-30;1;CONSTRUTORA TENDA S.A.;021148;ITR;109437;2021-11-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109437
71.476.527/0001-35;2021-09-30;2;CONSTRUTORA TENDA S.A.;021148;ITR;109440;2021-11-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109440
71.673.990/0001-77;2021-03-31;1;NATURA COSMETICOS S.A.;019550;ITR;103933;2021-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103933
71.673.990/0001-77;2021-06-30;1;NATURA COSMETICOS S.A.;019550;ITR;107717;2021-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107717
71.673.990/0001-77;2021-09-30;1;NATURA COSMETICOS S.A.;019550;ITR;109857;2021-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109857
73.178.600/0001-18;2021-03-31;1;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;014460;ITR;104029;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104029
73.178.600/0001-18;2021-06-30;1;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;014460;ITR;107625;2021-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107625
73.178.600/0001-18;2021-09-30;1;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;014460;ITR;109766;2021-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109766
73.903.718/0001-61;2021-03-31;1;SNB PARTICIPACOES SA;014303;ITR;103640;2021-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103640
73.903.718/0001-61;2021-06-30;1;SNB PARTICIPACOES SA;014303;ITR;107789;2021-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107789
73.903.718/0001-61;2021-09-30;1;SNB PARTICIPACOES SA;014303;ITR;109958;2021-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109958
75.315.333/0001-09;2021-03-31;1;ATACADÃO S.A.;024171;ITR;103804;2021-05-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103804
75.315.333/0001-09;2021-06-30;1;ATACADÃO S.A.;024171;ITR;106719;2021-07-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106719
75.315.333/0001-09;2021-09-30;1;ATACADÃO S.A.;024171;ITR;109584;2021-11-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109584
75.609.123/0001-23;2021-03-31;1;OURO VERDE LOCACAO E SERVICO S.A.;023280;ITR;103622;2021-05-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103622
75.609.123/0001-23;2021-06-30;1;OURO VERDE LOCACAO E SERVICO S.A.;023280;ITR;107721;2021-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107721
75.609.123/0001-23;2021-09-30;1;OURO VERDE LOCACAO E SERVICO S.A.;023280;ITR;110028;2021-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110028
76.483.817/0001-20;2021-03-31;1;CIA PARANAENSE DE ENERGIA - COPEL;014311;ITR;103443;2021-05-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103443
76.483.817/0001-20;2021-06-30;1;CIA PARANAENSE DE ENERGIA - COPEL;014311;ITR;107562;2021-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107562
76.483.817/0001-20;2021-09-30;1;CIA PARANAENSE DE ENERGIA - COPEL;014311;ITR;109724;2021-11-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109724
76.484.013/0001-45;2021-03-31;1;CIA SANEAMENTO DO PARANA - SANEPAR;018627;ITR;104040;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104040
76.484.013/0001-45;2021-06-30;1;CIA SANEAMENTO DO PARANA - SANEPAR;018627;ITR;107641;2021-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107641
76.484.013/0001-45;2021-09-30;1;CIA SANEAMENTO DO PARANA - SANEPAR;018627;ITR;109764;2021-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109764
76.535.764/0001-43;2021-03-31;1;OI S.A. - EM RECUPERAÇÃO JUDICIAL;011312;ITR;103972;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103972
76.535.764/0001-43;2021-03-31;2;OI S.A. - EM RECUPERAÇÃO JUDICIAL;011312;ITR;106352;2021-07-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106352
76.535.764/0001-43;2021-06-30;1;OI S.A. - EM RECUPERAÇÃO JUDICIAL;011312;ITR;107583;2021-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107583
76.535.764/0001-43;2021-09-30;1;OI S.A. - EM RECUPERAÇÃO JUDICIAL;011312;ITR;109727;2021-11-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109727
76.627.504/0001-06;2021-03-31;1;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;007595;ITR;106986;2021-07-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106986
76.627.504/0001-06;2021-03-31;2;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;007595;ITR;107150;2021-08-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107150
76.627.504/0001-06;2021-06-30;1;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;007595;ITR;108357;2021-08-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108357
76.627.504/0001-06;2021-09-30;1;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;007595;ITR;110155;2021-11-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110155
78.876.950/0001-71;2021-03-31;1;CIA HERING;014761;ITR;103901;2021-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103901
78.876.950/0001-71;2021-06-30;1;CIA HERING;014761;ITR;107302;2021-08-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107302
78.876.950/0001-71;2021-09-30;1;CIA HERING;014761;ITR;109854;2021-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109854
79.430.682/0001-22;2021-03-31;1;FARMÁCIA E DROGARIA NISSEI S.A.;025429;ITR;104424;2021-05-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104424
79.430.682/0001-22;2021-06-30;1;FARMÁCIA E DROGARIA NISSEI S.A.;025429;ITR;107489;2021-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107489
79.430.682/0001-22;2021-09-30;1;FARMÁCIA E DROGARIA NISSEI S.A.;025429;ITR;109744;2021-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109744
79.430.682/0001-22;2021-12-31;1;FARMÁCIA E DROGARIA NISSEI S.A.;025429;ITR;112604;2022-03-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112604
80.227.184/0001-66;2021-03-31;1;METALGRAFICA IGUACU S.A.;008605;ITR;104003;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104003
80.227.184/0001-66;2021-03-31;2;METALGRAFICA IGUACU S.A.;008605;ITR;107964;2021-08-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107964
80.227.184/0001-66;2021-06-30;1;METALGRAFICA IGUACU S.A.;008605;ITR;107965;2021-08-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107965
80.227.184/0001-66;2021-09-30;1;METALGRAFICA IGUACU S.A.;008605;ITR;109978;2021-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109978
